이름,ID/IP,타입,글,조회수,추천,리플,댓글,평균 조회수,조회수 편차율,평균 추천 수,추천 편차율,평균 리플 수,리플 편차율,가중값
Coffee24,director2353,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
어썰트,sensible5915,,0,0,0,0,7,0.0,-100.0,0.0,-100.0,0.0,-100.0,1.26
ㅇㅇ,digest7417,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,miclog,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
파란테토,donate1176,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
버오,parrot4347,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
입실렌티,satisfy1455,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,baguettechan,,0,0,0,0,4,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.72
빡갤릴스계정,raindrop5523,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,pure3110,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
헤르페스,verse1284,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,ninth8888,,0,0,0,0,7,0.0,-100.0,0.0,-100.0,0.0,-100.0,1.26
이브디프,latter3543,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
ㅇㅇ,frowning0113,,0,0,0,0,11,0.0,-100.0,0.0,-100.0,0.0,-100.0,1.98
ㅇㅇ,critic5886,,0,0,0,0,16,0.0,-100.0,0.0,-100.0,0.0,-100.0,2.88
mallus,baseball8525,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
비앙코,moderate4642,,0,0,0,0,63,0.0,-100.0,0.0,-100.0,0.0,-100.0,11.34
Proxima,proxima1029,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
정법황,vision5225,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,cms01,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
군산대정외과,upset0793,,0,0,0,0,58,0.0,-100.0,0.0,-100.0,0.0,-100.0,10.44
ㅇㅇ,case1743,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,dirty7679,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,site4098,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
ㅇㅇ,protect7150,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
은기은기은,fade4541,,0,0,0,0,3,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.54
ㅇㅇ,inspire0603,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,touched2293,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
극한상쇄기린학살자정병훈,ally8054,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
LuIu,priest3485,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
안녕하시기령,musical1421,,0,0,0,0,33,0.0,-100.0,0.0,-100.0,0.0,-100.0,5.94
ㅇㅇ,worstbbakbbung,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
풀이끼,eldest7399,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
스파키,critical0574,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,license5784,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
도유니,read1857,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
멈머이,poll5651,,0,0,0,0,67,0.0,-100.0,0.0,-100.0,0.0,-100.0,12.06
ㅇㅇ,facility6890,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
ㅇㅇ1,223.121,,0,0,0,0,4,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.72
ㅇㅇ,rebel3112,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,jun847784,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
페창고,critical4000,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
ㅇㅇ,sausage3095,,0,0,0,0,490,0.0,-100.0,0.0,-100.0,0.0,-100.0,88.2
ㅇㅇ,baseball4294,,0,0,0,0,5,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.9
어영욱,grateful2237,,0,0,0,0,4,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.72
온누리,pillow6009,,0,0,0,0,22,0.0,-100.0,0.0,-100.0,0.0,-100.0,3.96
EungD,junk1236,,0,0,0,0,6,0.0,-100.0,0.0,-100.0,0.0,-100.0,1.08
황버스,bradchl,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,punish5076,,0,0,0,0,19,0.0,-100.0,0.0,-100.0,0.0,-100.0,3.42
ㅇㅇ,a778827,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
배추가조아,adverisemnt,,0,0,0,0,13,0.0,-100.0,0.0,-100.0,0.0,-100.0,2.34
ㅇㅇ,criminal9719,,0,0,0,0,97,0.0,-100.0,0.0,-100.0,0.0,-100.0,17.46
시프맨,plan8699,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,degrade0518,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,conclude4579,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,wish7345,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,guest6953,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,cereal8112,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
에휴스,civil6241,,0,0,0,0,5,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.9
DreamTheater,gaze7245,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
앙리목띠,short1029,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,recovery6360,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
ㅇㅇ,park5517,,0,0,0,0,111,0.0,-100.0,0.0,-100.0,0.0,-100.0,19.98
ㅇㅇ,halt3323,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
봇찌,species3615,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ1,136.52,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
양파쿵야,customer9600,,0,0,0,0,15,0.0,-100.0,0.0,-100.0,0.0,-100.0,2.7
잇부이,draft8152,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,eiewd228,,0,0,0,0,4,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.72
티아루지,tank4498,,0,0,0,0,11,0.0,-100.0,0.0,-100.0,0.0,-100.0,1.98
ㅇㅇ,caution7273,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,aquarium7054,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
협성대04신재영,kiss1421,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
이은,mountdawn,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,mate8134,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
혁이오빠,america9015,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
ㅇㅇ,decrease2769,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,qqqwwwwaa,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,grass1554,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
Fender68,citizen1400,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
지리노,ste4eo,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
Pong,victory7920,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
ㅇㅇ,lunar7095,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
Kya,full5922,,0,0,0,0,353,0.0,-100.0,0.0,-100.0,0.0,-100.0,63.54
Exorcism,teenager0957,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
미구갤,farmer7311,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,hello9707,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
부엉이,sail1804,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,take2328,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
나는연못으로갈테야,doubt5109,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
켈신,s3iv4q1pa9nq,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
진실만말하는사람,sled6316,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,guard0758,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
도미볶음,loyal2930,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ4,221.247,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,flight9020,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
ㅇㅇ,newkite000,,0,0,0,0,4,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.72
Zephyr,regular5702,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,republic7441,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
상구로아,into5956,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
한송희8,scheme8134,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
포도농장,grapefarm12,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,extinct7700,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,graze8524,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
국민대꼭간다,admire5132,,0,0,0,0,5,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.9
ㅇㅇ1,202.165,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
키리모찌,directly3153,,0,0,0,0,6,0.0,-100.0,0.0,-100.0,0.0,-100.0,1.08
ㅇㅇ,squirrel1094,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
일침좌,date8414,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,life3581,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
단면,legal3161,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
기류,province2909,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
초밥먹고싶다,ethnic7953,,0,0,0,0,29,0.0,-100.0,0.0,-100.0,0.0,-100.0,5.22
ㅇㅇ,eaglestars,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
조면,angel9048,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
히이잉,7ixbkj9yt4oi,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,guitar8303,,0,0,0,0,7,0.0,-100.0,0.0,-100.0,0.0,-100.0,1.26
ㅇㅇ,help3553,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,tragedy6551,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,front4815,,0,0,0,0,7,0.0,-100.0,0.0,-100.0,0.0,-100.0,1.26
ㅇㅇ1,115.69,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
Utopia,hackim0508,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,glass3333,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,quiet9895,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
citizen,terms6470,,0,0,0,0,9,0.0,-100.0,0.0,-100.0,0.0,-100.0,1.62
ㅇㅇ,receive3707,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
에뻬탐험가,money2472,,0,0,0,0,32,0.0,-100.0,0.0,-100.0,0.0,-100.0,5.76
레헬른,clear8604,,0,0,0,0,5,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.9
Sunfaded,loyal9166,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
군정외,gift9842,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
ㅇㅇ,screen8248,,0,0,0,0,4,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.72
유권송,fond2659,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
토리,listen4103,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
케오리,museum0540,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
검은매,five7492,,0,0,0,0,14,0.0,-100.0,0.0,-100.0,0.0,-100.0,2.52
ㅇㅇ,fkdlzmanqltmxk,,0,0,0,0,3,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.54
중괄호,plot8617,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,decrease7507,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,fantasy4578,,0,0,0,0,10,0.0,-100.0,0.0,-100.0,0.0,-100.0,1.8
ㅇㅇ,confine2021,,0,0,0,0,8,0.0,-100.0,0.0,-100.0,0.0,-100.0,1.44
맴매에요,lee0406,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
이상파,sushi1146,,0,0,0,0,8,0.0,-100.0,0.0,-100.0,0.0,-100.0,1.44
마키짱,flee4801,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,shadow9088,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,kyotiful,,0,0,0,0,3,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.54
Hackney,imagine6068,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
이백합,gnoeyrni,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
구연서,prince0690,,0,0,0,0,6,0.0,-100.0,0.0,-100.0,0.0,-100.0,1.08
ㅇㅇ,material4940,,0,0,0,0,3,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.54
ㅇㅇ,ring9846,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
고영희,jeongmin02237,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,science2230,,0,0,0,0,3,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.54
ㅇㅇ,noisy8101,,0,0,0,0,9,0.0,-100.0,0.0,-100.0,0.0,-100.0,1.62
ㅇㅇ,statue9109,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
너와함께평생,include0218,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,crow5280,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,fountain4628,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,dive1304,,0,0,0,0,4,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.72
모티프,persist3365,,0,0,0,0,4,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.72
뭐임마,anjdlaakzzz,,0,0,0,0,4,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.72
ㅇㅇ,bump7273,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
학생부종합전형,nobody1660,,0,0,0,0,779,0.0,-100.0,0.0,-100.0,0.0,-100.0,140.22
ㅇㅇ,recipe7211,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ2,146.56,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
머구러셀,whereas1192,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
노려라설물천,kimkihyuk,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,causal4447,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,conduct3618,,0,0,0,0,7,0.0,-100.0,0.0,-100.0,0.0,-100.0,1.26
ㅇㅇ,inspire8238,,0,0,0,0,6,0.0,-100.0,0.0,-100.0,0.0,-100.0,1.08
jjdi,release4487,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,breed2267,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,library2499,,0,0,0,0,16,0.0,-100.0,0.0,-100.0,0.0,-100.0,2.88
ㅇㅇ,wealthy6103,,0,0,0,0,10,0.0,-100.0,0.0,-100.0,0.0,-100.0,1.8
ㅇㅇ,audience6897,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,third2840,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,outdoors4538,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,infer3405,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
V8_멜로디,biology2000,,0,0,0,0,145,0.0,-100.0,0.0,-100.0,0.0,-100.0,26.1
SDAT,fact6800,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
"땃쥐,",contract3137,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
ㅇㅇ,mango3375,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,partly1231,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
외글.간판억까는.국숭세단낮과.설잡ㅋ,protect5145,,0,0,0,0,34,0.0,-100.0,0.0,-100.0,0.0,-100.0,6.12
도시락,evacuate4014,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
코드용반고닉,sport0244,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
리나!,fully4018,,0,0,0,0,5,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.9
ㅇㅇ,scale9740,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
카루이자와,paihy9p7ngtg,,0,0,0,0,6,0.0,-100.0,0.0,-100.0,0.0,-100.0,1.08
ㅊㅂ,cello9491,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,exhaust6596,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ1,175.243,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,operate3795,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
손발이시립디다,noodle4477,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
손발아,quickly7954,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
켈트깃펜,root3950,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
좃바킴,almost2918,,0,0,0,0,90,0.0,-100.0,0.0,-100.0,0.0,-100.0,16.2
좃자금,spring6110,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,aesirct,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,warn4513,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
좃박음,inspire0976,,0,0,0,0,3,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.54
ㅇㅇ1,180.220,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,frankly0245,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
조선의붉은별,assist0041,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,yield6834,,0,0,0,0,12,0.0,-100.0,0.0,-100.0,0.0,-100.0,2.16
ㅇㅇ1,14.80,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,mouse8909,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
St,leave0542,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ6,114.108,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
훈수,brave5155,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,fulfil0096,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,till4006,,0,0,0,0,5,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.9
ㅇㅇ,swift7250,,0,0,0,0,10,0.0,-100.0,0.0,-100.0,0.0,-100.0,1.8
ㅇㅇ,183.78,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
연세대제발가자,whether9163,,0,0,0,0,3,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.54
흑석,trend6809,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,surgery5913,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
RRRAY_,string2549,,0,0,0,0,6,0.0,-100.0,0.0,-100.0,0.0,-100.0,1.08
ㅇㅇ,headache0392,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
러시안선유,russiadc2002,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
딸딸이,ekfekfdl69,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
ㅇㅇ,british5144,,0,0,0,0,6,0.0,-100.0,0.0,-100.0,0.0,-100.0,1.08
조현병갤러리입니다,unclear2596,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
scatter,scatter9500,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,insure8367,,0,0,0,0,4,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.72
내패는노냐,leap7552,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
211.235,overlap8969,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
인생은조뺑이,staple5485,,0,0,0,0,66,0.0,-100.0,0.0,-100.0,0.0,-100.0,11.88
yu1mu2,leave9239,,0,0,0,0,823,0.0,-100.0,0.0,-100.0,0.0,-100.0,148.14
ㅇㅇ,diverse7991,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
ㅇㅇ2,143.248,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
hugemood,9terzw617hm7,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
디아고,manifest7695,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,fail6056,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
ㅇㅇ1,115.13,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ1,43.241,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
사히,9mbaseball,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
야채를던지지마라,budget8768,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
도깨비공방,justice7065,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,erect0545,,0,0,0,0,40,0.0,-100.0,0.0,-100.0,0.0,-100.0,7.2
롱롱,rw080709,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
군산대문창과,adverse3607,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
MARs아나스타시아,calorie6338,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
ㅇㅇ,consist4670,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
짱구는말려도나는못말려,indeed1004,,0,0,0,0,5,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.9
린하털,genuine9799,,0,0,0,0,42,0.0,-100.0,0.0,-100.0,0.0,-100.0,7.56
ㅇㅇ,bind0804,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
김모락양말,guide0700,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
유서깊은카가미네가문,pleasant6744,,0,0,0,0,11,0.0,-100.0,0.0,-100.0,0.0,-100.0,1.98
ㅇㅇ,block5790,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
이도이,qs99123,,0,0,0,0,5,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.9
코코모,pencil4491,,0,0,0,0,2,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.36
ㅇㅇ,jungle6666,,0,0,0,0,1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.18
hibiya,hibiyahs,,0,0,0,0,4,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.72
